"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad21cd","transactionid","id","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
6193.76606683805,2021,2021-09-03,"S","F",385500,"BN15 0AB","E07000223","{D4D42646-9B19-27F6-E053-6C04A8C0A572}","12721133",62.24,4,11,62,73,""
3740.32876712329,2016,2016-07-22,"S","F",273044,"BN15 0AB","E07000223","{3B7E0B90-A075-EA99-E050-A8C062057E77}","12729800",73,4,11,43,78,"England and Wales: 1930-1949"
1006.41025641026,1997,1997-11-24,"S","F",78500,"BN15 0AB","E07000223","{418C946E-19D5-4259-8AF2-1804D9013AD4}","12717732",78,5,11,65,82,"England and Wales: 1930-1949"
3032.7868852459,2013,2013-07-26,"S","F",185000,"BN15 0AB","E07000223","{82B3429B-B9E6-4DF5-B3D2-7679CF7B755E}","12719390",61,4,12,61,88,"England and Wales: 1930-1949"
1106.22417699587,1999,1999-01-29,"S","F",83000,"BN15 0AB","E07000223","{CEA1F3E1-8AC8-4618-A554-0DAEA25BEED6}","12729205",75.03,4,11,63,70,"England and Wales: 1930-1949"
2525.25252525253,2014,2014-07-24,"S","F",250000,"BN15 0AB","E07000223","{DF385B51-80C5-4884-BF78-DAEB843AA7AD}","12714506",99,6,11,54,78,"England and Wales: 1930-1949"
2850.35629453682,2010,2010-05-28,"S","F",180000,"BN15 0AB","E07000223","{899A2368-25F3-4AFE-A663-7689A7E047FC}","12726633",63.15,4,12,38,56,"England and Wales: 1930-1949"
2010.75268817204,2004,2004-02-12,"S","F",187000,"BN15 0AB","E07000223","{09CC3017-138A-44ED-AFCF-0C3E546D9FC4}","12728137",93,5,11,41,80,"England and Wales: 1950-1966"
3544.30379746835,2016,2016-07-22,"S","F",280000,"BN15 0AB","E07000223","{3B7E0B90-A4B0-EA99-E050-A8C062057E77}","12726239",79,4,11,56,81,"England and Wales: 1950-1966"
4062.16216216216,2019,2019-05-10,"S","F",300600,"BN15 0AB","E07000223","{8CAC1318-E25A-0253-E053-6B04A8C08E51}","12719676",74,4,11,62,85,"England and Wales: 1950-1966"
1021.50537634409,1999,1999-07-02,"S","F",95000,"BN15 0AB","E07000223","{F239FD92-3E36-4AFB-B558-2961AE96C70F}","12728137",93,5,11,41,80,"England and Wales: 1950-1966"
962.025316455696,1998,1998-08-28,"S","F",76000,"BN15 0AB","E07000223","{7D26E220-3255-4E5A-BF60-E3C8C37A9B67}","12726239",79,4,11,56,81,"England and Wales: 1950-1966"
4193.54838709677,2016,2016-12-22,"D","F",260000,"BN15 0AB","E07000223","{47844C80-8B2F-8986-E050-A8C063056488}","12720942",62,4,11,50,85,"England and Wales: 1950-1966"
1150,2002,2002-01-16,"S","F",129950,"BN15 0AB","E07000223","{E53E202D-EF20-498A-99F1-F1D9FA8992A9}","12720676",113,4,11,64,85,"England and Wales: 1950-1966"
5417.84810126582,2021,2021-10-26,"D","F",428010,"BN15 0AB","E07000223","{E2D14906-496C-4C2D-E053-6B04A8C0422B}","12715897",79,5,11,68,84,"England and Wales: 1950-1966"
2252.25225225225,2014,2014-09-15,"S","F",250000,"BN15 0AB","E07000223","{C47AC894-46EC-4FD0-8666-7980D73A9E0F}","12729156",111,6,11,67,80,"England and Wales: 1930-1949"
3243.24324324324,2014,2014-07-11,"S","F",240000,"BN15 0AB","E07000223","{470B1F25-A9C5-4137-8FF8-5E970F6B6FF8}","12730123",74,3,12,57,85,"England and Wales: 1930-1949"
930.570221752904,1999,1999-05-28,"S","F",70500,"BN15 0AB","E07000223","{C8C909AB-550D-44B1-93F1-DA3EA1A64953}","12714586",75.76,3,12,60,70,"England and Wales: 1950-1966"
5190.47619047619,2018,2018-08-09,"S","F",327000,"BN15 0AB","E07000223","{75050A85-E3B0-9A88-E053-6B04A8C02390}","12727310",63,4,11,61,86,"England and Wales: 1930-1949"
3154.73209814722,2011,2011-11-25,"S","F",189000,"BN15 0AB","E07000223","{75E3F968-8717-44FB-BF56-AA24E4DFC1F8}","12719218",59.91,4,11,64,68,"England and Wales: 1950-1966"
1809.52380952381,2001,2001-06-19,"S","F",114000,"BN15 0AB","E07000223","{9FA4F035-A304-4C54-BA2D-F02E8A4F5DA2}","12727310",63,4,11,61,86,"England and Wales: 1930-1949"
